지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
131,2016-03-30 10:00,12.6,,1.2,200,62,9,5.5,1014,1020.9,1,1.78,,,0,0,,,700,,4019,18.6,,,,
131,2016-03-30 11:00,15.1,,1.3,160,43,7.3,2.5,1013.5,1020.3,1,2.34,,,0,0,,,900,,40,22.7,,,,
131,2016-03-30 12:00,16.8,,1.1,340,26,5,-2.8,1012.9,1019.7,1,2.71,,,0,0,,,2000,,40,25.1,,,,
131,2016-03-30 13:00,17.8,,2.3,290,21,4.3,-4.8,1012.1,1018.8,1,2.78,,,0,0,,,2000,,,26.4,,,,
131,2016-03-30 14:00,19.2,,1.5,340,20,4.4,-4.3,1011.6,1018.3,1,2.62,,,0,0,,,2000,,,26.4,,,,
131,2016-03-30 15:00,19.6,,3,320,15,3.4,-7.7,1011.2,1017.9,1,2.35,,,2,0,Ci,,2000,0,,24.4,,,,
131,2016-03-30 16:00,19.1,,2.9,290,15,3.3,-8.1,1010.9,1017.6,1,1.8,,,3,0,Ci,,2000,,,20.4,,,,
131,2016-03-30 17:00,18.6,,2.6,340,16,3.4,-7.7,1010.9,1017.6,1,1.21,,,3,0,Ci,,2000,,,16.4,,,,
131,2016-03-30 18:00,17.1,,3.1,340,22,4.3,-4.8,1011.4,1018.1,1,.56,,,0,0,,,2000,,,14.3,,,,
131,2016-03-30 19:00,15.7,,1.7,320,22,3.9,-5.9,1011.8,1018.6,.3,.09,,,,,,,2000,,,12.1,,,,
131,2016-03-30 20:00,14.3,,2.1,340,23,3.8,-6.5,1012.4,1019.2,,,,,,,,,2000,,,10.9,,,,
131,2016-03-30 21:00,13,,1.4,360,23,3.5,-7.6,1012.9,1019.8,,,,,0,0,,,2000,0,,9.9,,,,
131,2016-03-30 22:00,12.5,,.6,290,25,3.6,-7,1013.1,1020,,,,,,,,,2000,,,8.9,,,,
131,2016-03-30 23:00,11.7,,.3,0,25,3.4,-7.7,1013,1019.9,,,,,,,,,2000,,,8.2,,,,
131,2016-03-31 00:00,9.9,,.8,20,33,4,-5.6,1013,1020,,,,,3,0,Ci,,2000,,,7.6,,,,
131,2016-03-31 01:00,8.9,,1.1,340,34,3.9,-6.1,1012.6,1019.6,,,,,,,,,1300,,,7.1,,,,
131,2016-03-31 02:00,8.4,,.8,340,38,4.2,-5.1,1012.3,1019.3,,,,,,,,,1600,,,6.6,,,,
131,2016-03-31 03:00,6.7,,.9,340,43,4.2,-5,1011.9,1018.9,,,,,4,0,Ci,,1700,0,,6.1,,,,
131,2016-03-31 04:00,6.6,,.3,0,43,4.2,-5.1,1011.7,1018.7,,,,,3,0,Ci,,2000,,,5.7,,,,
131,2016-03-31 05:00,5.8,,.6,320,48,4.4,-4.3,1011.2,1018.3,,,,,3,0,Ci,,2000,,,5.2,,,,
131,2016-03-31 06:00,5.3,,.8,320,50,4.4,-4.3,1011.4,1018.5,,,,,3,0,Ci,,1500,,,5,,,,
131,2016-03-31 07:00,6.1,,.3,0,46,4.3,-4.6,1011.4,1018.5,0,.07,,,7,2,ScCi,10,1700,,,5.5,,,,
131,2016-03-31 08:00,7.2,,.6,340,44,4.5,-4.2,1011.7,1018.7,.9,.53,,,7,0,Ci,,1600,,,9.1,,,,
131,2016-03-31 09:00,9.5,,.9,340,42,5,-2.7,1011.6,1018.6,1,.91,,,6,0,Ci,,1300,0,,11.7,,,,
131,2016-03-31 10:00,13.2,,.6,250,29,4.4,-4.4,1011.5,1018.4,1,1.67,,,6,0,Ci,,1500,,,17.6,,,,
131,2016-03-31 11:00,17.3,,.6,270,18,3.6,-7.2,1011,1017.7,1,2.34,,,8,0,Ci,,2000,,,22.6,,,,
131,2016-03-31 12:00,17.4,,1,200,13,2.6,-11.3,1010.3,1017,.5,1.62,,,8,0,Ci,,2000,,,19.6,,,,
131,2016-03-31 13:00,19.7,,1.3,290,13,3,-9.5,1009.3,1015.9,1,2.24,,,9,4,AcCi,35,2000,,,23,,,,
131,2016-03-31 14:00,19.1,,1.4,340,13,2.9,-10,1008.5,1015.2,.2,1.43,,,9,5,AcCi,35,2000,,,20.6,,,,
131,2016-03-31 15:00,19.6,,1.6,20,13,3,-9.6,1007.7,1014.3,.6,1.62,,,8,0,Cs,,2000,0,,21.4,,,,
131,2016-03-31 16:00,19.7,,1.9,20,13,3,-9.5,1007.3,1013.9,.6,1.38,,,8,0,Cs,,2000,,,18.5,,,,
131,2016-03-31 17:00,20.1,,.8,270,13,3,-9.2,1007.1,1013.8,.6,.98,,,7,0,Ci,,2000,,,16.7,,,,
131,2016-03-31 18:00,19.8,,1,50,13,3,-9.4,1007.1,1013.7,.6,.49,,,6,0,Ci,,2000,,,14.6,,,,
131,2016-03-31 19:00,18.8,,.9,270,15,3.2,-8.4,1007,1013.7,0,.14,,,,,,,2000,,,12.7,,,,
131,2016-03-31 20:00,17.4,,1.6,320,18,3.6,-7.2,1007.4,1014.1,,,,,,,,,2000,,,11.3,,,,
131,2016-03-31 21:00,16,,1.2,340,20,3.6,-6.9,1008,1014.8,,,,,3,0,Ci,,2000,0,,10.3,,,,
131,2016-03-31 22:00,15.3,,1.3,360,19,3.3,-8.2,1008.1,1014.9,,,,,,,,,2000,,,9.7,,,,
131,2016-03-31 23:00,13.9,,1,360,21,3.3,-8.1,1008.3,1015.1,,,,,,,,,2000,,,9,,,,
131,2016-04-01 00:00,12.2,,.4,0,26,3.7,-6.7,1008,1014.9,,,,,0,0,,,2000,,,8.2,,,,
131,2016-04-01 01:00,10.8,,.8,20,32,4.2,-5.2,1007.6,1014.5,,,,,,,,,1800,,,7.6,,,,
131,2016-04-01 02:00,10.1,,.2,0,34,4.2,-5,1007.5,1014.4,,,,,,,,,1900,,,7,,,,
131,2016-04-01 03:00,9.2,,.1,0,35,4.1,-5.4,1007.2,1014.1,,,,,0,0,,,2000,0,,6.4,,,,
131,2016-04-01 04:00,7.4,,0,0,47,4.9,-3.1,1007.5,1014.5,,,,,0,0,,,1100,,,6,,,,
131,2016-04-01 05:00,7.4,,.7,270,42,4.3,-4.7,1007.6,1014.6,,,,,0,0,,,2000,,,5.6,,,,
131,2016-04-01 06:00,6.1,,.6,360,48,4.5,-4.1,1008,1015,,,,,0,0,,,1900,,,5.2,,,,
131,2016-04-01 07:00,7.3,,0,0,45,4.6,-3.8,1008.4,1015.4,.2,.08,,,3,0,Ci,,2000,,,5.9,,,,
131,2016-04-01 08:00,7.3,,1.1,340,49,5,-2.7,1008.7,1015.7,1,.56,,,3,0,Ci,,1500,,,8.7,,,,
131,2016-04-01 09:00,11,,.6,340,35,4.6,-3.9,1008.9,1015.8,1,1.26,,,0,0,,,1300,0,,14.3,,,,
131,2016-04-01 10:00,14.3,,.6,320,29,4.7,-3.5,1009.7,1016.5,1,1.9,,,0,0,,,1400,,,19.4,,,,
131,2016-04-01 11:00,17.3,,1.6,200,22,4.3,-4.6,1008.9,1015.6,1,2.43,,,0,0,,,1600,,,24.1,,,,
131,2016-04-01 12:00,20.6,,1,90,15,3.6,-6.9,1007.9,1014.6,1,2.77,,,0,0,,,1800,,,27,,,,
131,2016-04-01 13:00,23,,1.8,290,13,3.6,-6.9,1007.2,1013.8,1,2.9,,,0,0,,,2000,,,28.9,,,,
131,2016-04-01 14:00,23.4,,2.3,290,12,3.5,-7.6,1006.8,1013.3,1,2.67,,,0,0,,,2000,,,28.1,,,,
131,2016-04-01 15:00,24.2,,2,290,9,2.7,-10.7,1006.4,1012.9,1,2.38,,,3,0,Ci,,1800,0,,27.4,,,,
131,2016-04-01 16:00,23.3,,1.9,270,9,2.6,-11.4,1005.7,1012.2,1,1.81,,,5,0,Ci,,2000,,,22.2,,,,
131,2016-04-01 17:00,23.9,,2.1,290,8,2.4,-12.4,1006.1,1012.6,1,1.2,,,5,0,Ci,,2000,,,18.4,,,,
131,2016-04-01 18:00,20.8,,2.7,290,16,3.9,-5.9,1006.4,1013,.7,.52,,,5,0,Ci,,2000,,,16.8,,,,
131,2016-04-01 19:00,19.2,,1.6,320,18,4,-5.7,1007.2,1013.8,.2,.09,,,,,,,2000,,,14.2,,,,
131,2016-04-01 20:00,18,,1.9,340,19,3.9,-6,1008.1,1014.8,,,,,,,,,2000,,,12.9,,,,
131,2016-04-01 21:00,16.9,,.1,0,20,3.8,-6.2,1008.5,1015.2,,,,,0,0,,,2000,0,,11.6,,,,
131,2016-04-01 22:00,15.9,,.4,0,22,4,-5.8,1010.1,1016.9,,,,,,,,,2000,,,10.8,,,,
131,2016-04-01 23:00,14.6,,.4,0,26,4.3,-4.7,1010.8,1017.6,,,,,,,,,1700,,,10.2,,,,
131,2016-04-02 00:00,13.7,,.8,180,28,4.4,-4.5,1011.2,1018,,,,,0,0,,,1800,,,9.6,,,,
131,2016-04-02 01:00,12.5,,.6,270,30,4.3,-4.6,1011.5,1018.4,,,,,,,,,1900,,,9.1,,,,
131,2016-04-02 02:00,11.6,,.6,270,32,4.4,-4.5,1011.7,1018.6,,,,,,,,,1900,,,8.5,,,,
131,2016-04-02 03:00,11.1,,.8,140,37,4.9,-3,1011.7,1018.6,,,,,0,0,,,1500,0,,8.1,,,,
131,2016-04-02 04:00,10.4,,.7,160,38,4.8,-3.3,1011.1,1018,,,,,0,0,,,1800,,,7.7,,,,
131,2016-04-02 05:00,8.6,,1.2,340,50,5.6,-1.2,1011.1,1018.1,,,,,0,0,,,1000,,,7.1,,,,
131,2016-04-02 06:00,7.9,,0,0,50,5.3,-1.9,1011.3,1018.3,,,,,0,0,,,1000,,,6.8,,,,
131,2016-04-02 07:00,8.9,,.4,0,47,5.4,-1.8,1011.5,1018.5,0,.09,,,5,0,Ci,,1400,,,7.7,,,,
131,2016-04-02 08:00,8.6,,1.3,360,50,5.6,-1.2,1011.6,1018.6,.5,.47,,,5,0,Ci,,1000,,,10.1,,,,
131,2016-04-02 09:00,11.7,,.9,340,39,5.4,-1.8,1012,1018.9,1,1.06,,,5,0,Ci,,1000,0,,14,,,,
131,2016-04-02 10:00,15.4,,.8,270,30,5.2,-2.1,1012.2,1019,1,1.56,,,5,0,Ci,,1100,,,18.6,,,,
131,2016-04-02 11:00,18,,1.1,180,25,5.2,-2.3,1011.8,1018.5,1,2.2,,,4,0,Ci,,1400,,,24,,,,
131,2016-04-02 12:00,20.8,,1.9,250,19,4.6,-3.7,1011,1017.7,1,2.57,,,3,0,Ci,,1800,,,26.8,,,,
131,2016-04-02 13:00,21.2,,2.9,270,18,4.5,-4,1010.6,1017.2,1,2.66,,,4,0,Ci,,2000,,,27.3,,,,
131,2016-04-02 14:00,22.6,,3,250,14,3.8,-6.2,1009.9,1016.5,1,2.57,,,3,0,Ci,,2000,,,28.9,,,,
131,2016-04-02 15:00,23.4,,3,230,15,4.3,-4.7,1009.1,1015.7,1,2.35,,,4,0,Ci,,2000,0,,27.5,,,,
131,2016-04-02 16:00,23.7,,2.8,250,14,4.1,-5.4,1008.9,1015.4,1,1.86,,,3,0,Ci,,2000,,,23.4,,,,
131,2016-04-02 17:00,23,,3.4,250,13,3.6,-6.9,1008.9,1015.5,1,1.27,,,4,0,Ci,,2000,,,19.2,,,,
131,2016-04-02 18:00,21.8,,2.1,270,15,3.9,-6,1009.5,1016.1,1,.54,,,4,0,Ci,,2000,,,17,,,,
131,2016-04-02 19:00,19.5,,1.7,290,20,4.5,-4,1010.4,1017,.2,.12,,,,,,,2000,,,14.8,,,,
131,2016-04-02 20:00,17.8,,1.1,290,31,6.3,.4,1010.9,1017.6,,,,,,,,,2000,,,14,,,,
131,2016-04-02 21:00,16.9,,.9,270,32,6.1,0,1011.7,1018.5,,,,,7,0,Ci,,2000,0,,13.6,,,,
131,2016-04-02 22:00,16.1,,1.5,340,31,5.7,-1,1012.5,1019.3,,,,,,,,,2000,,,12.6,,,,
131,2016-04-02 23:00,14.5,,2.5,340,42,6.9,1.7,1013.2,1020,,,,,,,,,1400,,,12.8,,,,
131,2016-04-03 00:00,13.8,,.7,320,49,7.7,3.2,1013.1,1019.9,,,,,8,0,Ci,,800,,40,12.1,,,,
131,2016-04-03 01:00,13.3,,.2,0,52,7.9,3.6,1013.1,1020,,,,,,,,,700,,40,11.9,,,,
131,2016-04-03 02:00,12.8,,.6,340,54,8,3.7,1012.8,1019.7,,,,,,,,,600,,40,10.7,,,,
131,2016-04-03 03:00,12.5,,.1,0,54,7.8,3.4,1012,1018.9,,,,,6,0,Ci,,600,0,40,10.2,,,,
131,2016-04-03 04:00,11.4,,.9,340,60,8,3.8,1011.6,1018.5,,,,,7,0,Ci,,500,,40,10.4,,,,
131,2016-04-03 05:00,11,,1.3,340,62,8.1,3.9,1011.5,1018.4,,,,,3,0,Ci,,500,,40,9.6,,,,
131,2016-04-03 06:00,9.7,,1.6,20,66,7.9,3.6,1011.8,1018.7,,,,,2,0,Ci,,400,,40,9,,,,
131,2016-04-03 07:00,10.4,,.6,50,64,8,3.8,1011.9,1018.9,0,.07,,,7,7,Ac,35,400,,40,9.6,,,,
131,2016-04-03 08:00,10.5,,1.2,360,62,7.8,3.5,1012.2,1019.2,0,.36,,,8,8,Ac,35,400,,40,11.8,,,,
131,2016-04-03 09:00,11.8,,1.4,360,55,7.6,3,1012.5,1019.4,0,.53,,,9,9,Ac,35,500,0,40,13.4,,,,
131,2016-04-03 10:00,13.2,,1.8,20,51,7.7,3.2,1012.3,1019.2,0,.73,,,9,9,Ac,35,600,,40,14.5,,,,
131,2016-04-03 11:00,14,,2.3,360,50,8,3.7,1011.7,1018.5,0,.62,,,10,10,As,28,500,,40,14.9,,,,
131,2016-04-03 12:00,14.4,,2.4,20,47,7.7,3.2,1010.5,1017.3,.1,.73,,,10,4,ScAs,10,600,,40,15.5,,,,
131,2016-04-03 13:00,14.4,,3.6,20,46,7.5,2.9,1010,1016.8,0,.66,,,10,5,ScAs,10,800,,40,15.2,,,,
131,2016-04-03 14:00,14.2,,3.6,360,46,7.4,2.7,1009.6,1016.4,0,.39,,,10,6,ScAs,10,600,,40,14.2,,,,
131,2016-04-03 15:00,14.3,,2.8,20,46,7.5,2.8,1009.1,1015.9,0,.37,,,10,6,ScAs,10,600,0,40,14.3,,,,
131,2016-04-03 16:00,14.5,,2.7,20,48,7.9,3.6,1008.6,1015.4,0,.29,,,10,6,ScAs,10,900,,40,13.8,,,,
131,2016-04-03 17:00,14,,2.4,360,50,8,3.7,1008.4,1015.2,0,.15,,,10,6,ScAs,10,1000,,40,13.2,,,,
131,2016-04-03 18:00,13.7,,2.8,20,52,8.1,4,1008.3,1015.1,0,.08,,,10,5,ScAs,10,1500,,,12.8,,,,
131,2016-04-03 19:00,13.2,,2.1,50,50,7.5,2.9,1008.2,1015,0,.04,,,,,,,1500,,,12.1,,,,
131,2016-04-03 20:00,12.8,,1.9,20,52,7.6,3.1,1008.3,1015.1,,,,,,,,,1900,,,11.8,,,,
131,2016-04-03 21:00,10.7,0,2.3,70,72,9.2,5.8,1008.5,1015.4,,,,,10,6,ScAs,10,1000,1,01,10.9,,,,
131,2016-04-03 22:00,10.3,0,1.8,20,80,9.9,6.9,1008.6,1015.5,,,,,10,6,ScAs,10,1100,,01,10.7,,,,
131,2016-04-03 23:00,10.3,,2.4,20,78,9.7,6.6,1008,1014.9,,,,,,,,,1300,,,10.4,,,,
131,2016-04-04 00:00,10,,2,20,78,9.5,6.3,1007.3,1014.2,,,,,10,5,ScAs,10,1200,,,10.3,,,,
131,2016-04-04 01:00,10.1,,3.1,50,80,9.8,6.7,1006.6,1013.5,,,,,,,,,1000,,,10.2,,,,
131,2016-04-04 02:00,9.9,,2.3,20,78,9.5,6.2,1006.5,1013.4,,,,,,,,,1000,,,10.1,,,,
131,2016-04-04 03:00,9.7,,2.3,20,78,9.3,6,1005.7,1012.6,,,,,10,3,ScAs,10,1200,1,,10,,,,
131,2016-04-04 04:00,9.6,,2.4,20,79,9.4,6.1,1005.7,1012.6,,,,,10,2,ScAs,10,1100,,,9.9,,,,
131,2016-04-04 05:00,9.6,,1.4,20,77,9.2,5.7,1005.7,1012.6,,,,,10,2,ScAs,10,1000,,,9.8,,,,
131,2016-04-04 06:00,9.6,,2.3,20,76,9,5.5,1006.2,1013.1,,,,,10,4,ScAs,10,1300,,,9.8,,,,
131,2016-04-04 07:00,9.5,,2.3,20,76,9,5.4,1006.5,1013.4,0,.01,,,10,3,ScAs,10,1700,,,9.8,,,,
131,2016-04-04 08:00,9.9,,1.7,50,75,9.1,5.6,1006.9,1013.8,0,.18,,,10,3,ScAs,10,1200,,,10.9,,,,
131,2016-04-04 09:00,10.7,,1.5,50,71,9.1,5.6,1007.4,1014.3,0,.43,,,10,3,ScAs,10,1200,1,,12.2,,,,
131,2016-04-04 10:00,13,,1.3,180,60,9,5.4,1007.5,1014.3,.4,1.17,,,4,4,Sc,10,1500,,,18.5,,,,
131,2016-04-04 11:00,14.6,,1.8,180,49,8.1,3.9,1006.7,1013.5,1,2.52,,,4,4,Sc,10,2000,,,24.4,,,,
131,2016-04-04 12:00,16.3,,3,180,40,7.4,2.6,1006.3,1013,1,3.06,,,6,6,Sc,10,2000,,,30.2,,,,
131,2016-04-04 13:00,17.3,,3.4,160,36,7.1,2,1005.9,1012.6,1,3.23,,,6,6,Sc,10,2000,,,31,,,,
131,2016-04-04 14:00,17.1,,4.1,160,37,7.2,2.2,1005.3,1012,1,3.16,,,6,6,Sc,10,2000,,,30.7,,,,
131,2016-04-04 15:00,16.7,,3.2,180,38,7.2,2.2,1004.7,1011.4,.9,1.69,,,7,3,ScCi,10,2000,0,,23.3,,,,
131,2016-04-04 16:00,16.9,,4.3,160,37,7.1,2,1004.1,1010.8,1,1.59,,,8,2,ScCi,10,2000,,,21.8,,,,
131,2016-04-04 17:00,17.2,,3.6,140,37,7.2,2.3,1004,1010.7,1,1.31,,,7,1,ScCi,10,2000,,,17.9,,,,
131,2016-04-04 18:00,16.4,,2.8,180,41,7.6,3,1004.5,1011.2,.7,.44,,,8,3,ScCi,10,2000,,,16,,,,
131,2016-04-04 19:00,15.5,,3.2,160,46,8.1,3.9,1004.8,1011.6,0,.08,,,,,,,2000,,,14.8,,,,
131,2016-04-04 20:00,14.3,,1.1,250,52,8.4,4.5,1006,1012.8,,,,,,,,,2000,,,13.3,,,,
131,2016-04-04 21:00,13.6,,2,340,30,4.7,-3.6,1007,1013.8,,,,,7,4,ScCi,10,2000,0,,12.3,,,,
131,2016-04-04 22:00,13,,1.1,270,31,4.6,-3.7,1007.4,1014.2,,,,,,,,,2000,,,11.7,,,,
131,2016-04-04 23:00,12.6,,2.4,320,29,4.2,-5,1008.1,1015,,,,,,,,,2000,,,11.5,,,,
131,2016-04-05 00:00,11.5,,.8,270,32,4.3,-4.6,1008,1014.9,,,,,3,3,Ac,32,2000,,,9.9,,,,
131,2016-04-05 01:00,10.7,,1.5,250,29,3.7,-6.6,1008.1,1015,,,,,,,,,2000,,,8.8,,,,
131,2016-04-05 02:00,9.2,,2.1,250,49,5.7,-.9,1008.1,1015,,,,,,,,,2000,,,8.2,,,,
131,2016-04-05 03:00,8.2,,1.4,250,51,5.6,-1.3,1008.5,1015.5,,,,,0,0,,,2000,0,,7.6,,,,
131,2016-04-05 04:00,7.3,,.9,250,56,5.7,-.9,1008.7,1015.7,,,,,0,0,,,2000,,,7,,,,
131,2016-04-05 05:00,6.5,,.4,0,59,5.7,-.9,1008.8,1015.8,,,,,0,0,,,2000,,,6.5,,,,
131,2016-04-05 06:00,6,,1.3,250,61,5.7,-.9,1009.1,1016.1,,,,,1,0,Ci,,2000,,,6.1,,,,
131,2016-04-05 07:00,6.4,,1,230,61,5.9,-.5,1009.9,1016.9,.5,.14,,,4,0,Ci,,2000,,,7.2,,,,
131,2016-04-05 08:00,8.1,,1.2,250,53,5.7,-.9,1010.3,1017.3,1,.59,,,2,0,Ci,,2000,,,10.9,,,,
131,2016-04-05 09:00,9.9,,1.7,230,40,4.9,-3,1011,1018,1,1.43,,,0,0,,,2000,0,,16.3,,,,
131,2016-04-05 10:00,12.2,,1.5,340,25,3.6,-7.2,1011.3,1018.2,1,2.05,,,0,0,,,2000,,,21.1,,,,
131,2016-04-05 11:00,14.3,,1.4,250,23,3.8,-6.5,1011,1017.8,1,2.6,,,2,0,Ci,,2000,,,25.4,,,,
131,2016-04-05 12:00,15.9,,2.4,290,13,2.3,-12.5,1010.1,1016.9,1,2.87,,,2,0,Ci,,2000,,,27.7,,,,
131,2016-04-05 13:00,17.4,,2,270,11,2.2,-13.4,1009.1,1015.8,1,3,,,2,0,Ci,,2000,,,29.5,,,,
131,2016-04-05 14:00,17.9,,1.9,320,12,2.5,-11.9,1007.9,1014.6,1,2.96,,,2,0,Ci,,2000,,,29.7,,,,
131,2016-04-05 15:00,19.2,,3.8,340,11,2.4,-12,1007.3,1013.9,1,2.63,,,1,0,Ci,,2000,0,,27.3,,,,
131,2016-04-05 16:00,18.9,,3.1,320,12,2.6,-11.1,1007.4,1014.1,1,2.09,,,2,0,Ci,,2000,,,22.7,,,,
131,2016-04-05 17:00,18.5,,3.7,320,15,3.2,-8.6,1007.9,1014.6,1,1.36,,,1,0,Ci,,2000,,,17.8,,,,
131,2016-04-05 18:00,16.9,,3.6,340,19,3.6,-6.9,1008.2,1014.9,1,.68,,,1,0,Ci,,2000,,,15.5,,,,
131,2016-04-05 19:00,15.5,,1.6,340,20,3.5,-7.4,1009,1015.8,.3,.1,,,,,,,2000,,,13.4,,,,
131,2016-04-05 20:00,14.6,,1.5,340,22,3.6,-6.9,1009.9,1016.7,,,,,,,,,2000,,,12.2,,,,
131,2016-04-05 21:00,13.4,,1,360,25,3.8,-6.2,1010.8,1017.6,,,,,4,0,Ci,,2000,0,,11.3,,,,
131,2016-04-05 22:00,12.8,,2,340,26,3.8,-6.2,1011.3,1018.2,,,,,,,,,2000,,,10.7,,,,
131,2016-04-05 23:00,12.2,,1.5,340,27,3.8,-6.2,1010.8,1017.7,,,,,,,,,2000,,,10.1,,,,
131,2016-04-06 00:00,11.4,,.3,0,29,3.9,-6,1011.1,1018,,,,,5,0,Ci,,2000,,,9.5,,,,
131,2016-04-06 01:00,10,,.1,0,33,4.1,-5.5,1011.1,1018.1,,,,,,,,,2000,,,9.1,,,,
131,2016-04-06 02:00,9.1,,.9,340,38,4.4,-4.4,1011.8,1018.8,,,,,,,,,2000,,,8.5,,,,
131,2016-04-06 03:00,8.9,,.4,0,36,4.1,-5.3,1011.6,1018.6,,,,,4,0,Ci,,1500,0,,8,,,,
131,2016-04-06 04:00,8.4,,.4,0,40,4.4,-4.4,1011.6,1018.6,,,,,5,0,Ci,,2000,,,7.4,,,,
131,2016-04-06 05:00,7.2,,.9,270,44,4.5,-4.2,1012,1019,,,,,5,0,Ci,,2000,,,7,,,,
131,2016-04-06 06:00,7.1,,.1,0,44,4.4,-4.3,1012.4,1019.4,,,,,3,0,Ci,,2000,,,6.7,,,,
131,2016-04-06 07:00,6.4,,.9,360,49,4.7,-3.5,1012.9,1020,0,.09,,,6,0,Ci,,1500,,,7.3,,,,
131,2016-04-06 08:00,8.1,,1,20,43,4.6,-3.7,1012.7,1019.7,.6,.53,,,7,0,Ci,,1300,,,9.9,,,,
131,2016-04-06 09:00,10.1,,1.3,360,36,4.4,-4.3,1012.6,1019.6,.2,.86,,,8,0,Ci,,1200,0,,13,,,,
131,2016-04-06 10:00,12.5,,1.1,320,32,4.6,-3.7,1012.2,1019.1,.6,1.31,,,8,0,Cs,,1100,,,16.9,,,,
131,2016-04-06 11:00,16,,1,250,29,5.3,-2,1011.5,1018.3,1,1.69,,,8,0,Cs,,1200,,,20.4,,,,
131,2016-04-06 12:00,19.8,,.9,140,24,5.6,-1.3,1010.3,1016.9,1,2.38,,,8,0,Ci,,1400,,,25.1,,,,
131,2016-04-06 13:00,22.1,,2,110,17,4.5,-4.1,1008.9,1015.5,1,2.32,,,8,0,Cs,,1500,,,26.5,,,,
131,2016-04-06 14:00,22.1,,2.4,140,15,4,-5.7,1007.6,1014.2,.6,1.63,,,10,0,Cs,,2000,,,23.3,,,,
131,2016-04-06 15:00,22.2,,2.4,160,15,4,-5.7,1006.8,1013.4,.4,1.35,,,10,4,AcCs,35,2000,0,,21.2,,,,
131,2016-04-06 16:00,22.2,,3.2,110,13,3.5,-7.5,1005.6,1012.2,0,.8,,,10,3,AcCs,35,2000,,,20.2,,,,
131,2016-04-06 17:00,21.7,,2.4,110,14,3.6,-7,1005.3,1011.9,0,.4,,,10,2,ScAs,10,2000,,,18,,,,
131,2016-04-06 18:00,20.9,,3.5,160,14,3.5,-7.6,1005.1,1011.7,0,.1,,,10,4,ScAs,10,2000,,,16.5,,,,
131,2016-04-06 19:00,20.1,0,2.4,160,15,3.5,-7.3,1004.5,1011.2,0,.01,,,10,5,ScAs,10,2000,,01,15.5,,,,
131,2016-04-06 20:00,15.5,.1,2.4,200,38,6.7,1.2,1005.7,1012.5,,,,,10,6,ScAs,10,1300,,01,13.3,,,,
131,2016-04-06 21:00,13,.2,1.7,160,59,8.8,5.1,1006.2,1013,,,,,10,5,ScAs,10,1900,1,01,12.7,,,,
131,2016-04-06 22:00,10.6,.7,3.9,140,59,7.5,2.9,1005.7,1012.6,,,,,10,7,StNs,8,1300,,01,8.7,,,,
131,2016-04-06 23:00,9.9,.8,1.6,110,63,7.6,3.1,1004.5,1011.4,,,,,10,6,StNs,8,1500,,01,7.9,,,,
131,2016-04-07 00:00,8.7,2.2,1.8,110,76,8.5,4.6,1004.1,1011,,,,,10,8,StNs,8,600,,1901,6.6,,,,
131,2016-04-07 01:00,8.5,3.8,1.5,70,87,9.6,6.4,1002.9,1009.8,,,,,10,8,StNs,8,600,,1901,6.4,,,,
131,2016-04-07 02:00,8.3,2.7,1.8,50,89,9.7,6.5,1001.3,1008.2,,,,,10,7,StNs,8,700,,1901,6.6,,,,
131,2016-04-07 03:00,7.9,1.7,2.7,20,93,9.9,6.8,999.9,1006.8,,,,,10,7,StNs,8,500,2,1901,6.2,,,,
131,2016-04-07 04:00,8,1.2,2.9,20,95,10.2,7.2,999.2,1006.1,,,,,10,6,StNs,8,800,,1901,6.2,,,,
131,2016-04-07 05:00,8.3,2.7,2.4,50,96,10.4,7.6,998.5,1005.4,,,,,10,7,StNs,8,500,,1901,6.1,,,,
131,2016-04-07 06:00,8.5,2.9,1.7,50,96,10.6,7.8,998.3,1005.2,,,,,10,7,StNs,8,300,,1901,6.6,,,,
131,2016-04-07 07:00,8.7,1.7,2.5,20,97,10.9,8.2,998.6,1005.5,0,0,,,10,6,StNs,8,700,,1901,6.8,,,,
131,2016-04-07 08:00,9.3,1.6,1.7,50,97,11.3,8.8,999.1,1006,0,.09,,,10,6,StNs,8,300,,1901,7.8,,,,
131,2016-04-07 09:00,10.6,.8,1.4,360,96,12.2,9.9,999.2,1006.1,0,.25,,,10,4,ScNs,10,900,2,1901,11.7,,,,
131,2016-04-07 10:00,11.7,.2,1,290,94,12.9,10.7,999.5,1006.3,0,.6,,,10,4,ScAs,10,600,,1901,14.2,,,,
131,2016-04-07 11:00,13.1,,2,360,81,12.2,9.9,1001.1,1007.9,.3,1.2,,,8,8,Sc,10,2000,,19,17.4,,,,
131,2016-04-07 12:00,14.4,,1.3,360,70,11.4,8.9,1000.4,1007.1,.4,1.76,,,7,7,Sc,10,2000,,,21.3,,,,
