일시,result,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2020-01-01 03:15:00,0.0,-6.326666666666667,0.0,149.82000000000005,1.2133333333333336,1026.5400000000004,1034.0400000000004,66.84666666666668,0.0,0.0
2020-01-01 03:30:00,0.0,-6.066666666666666,0.0,138.28,0.7200000000000001,1026.4933333333333,1033.9933333333333,66.24000000000001,0.0,0.0
2020-01-01 03:45:00,0.0,-5.8933333333333335,0.0,139.3733333333333,0.7733333333333333,1026.4466666666665,1033.9466666666665,66.41333333333334,0.0,0.0
2020-01-01 04:00:00,0.0,-5.819999999999999,0.0,121.74666666666668,0.8266666666666668,1026.266666666667,1033.766666666667,65.91333333333333,0.0,0.0
2020-01-01 04:15:00,0.0,-5.580000000000001,0.0,88.36,0.6066666666666667,1026.2399999999998,1033.7399999999998,65.79333333333334,0.0,0.0
2020-01-01 04:30:00,0.0,-5.493333333333334,0.0,150.26000000000005,0.9666666666666668,1026.206666666667,1033.706666666667,66.63333333333333,0.0,0.0
2020-01-01 04:45:00,0.0,-5.446666666666667,0.0,154.00666666666666,0.6066666666666667,1026.2133333333336,1033.7133333333336,66.19333333333334,0.0,0.0
2020-01-01 05:00:00,0.0,-5.266666666666668,0.0,150.8,0.44666666666666666,1026.2000000000003,1033.7000000000003,65.77333333333334,0.0,0.0
2020-01-01 05:15:00,0.0,-5.260000000000002,0.0,258.8933333333333,0.8466666666666666,1026.2466666666671,1033.7466666666671,66.62666666666665,0.0,0.0
2020-01-01 05:30:00,0.0,-5.246666666666667,0.0,119.13333333333334,0.20666666666666667,1026.2000000000003,1033.7000000000003,66.48,0.0,0.0
2020-01-01 05:45:00,0.0,-5.066666666666666,0.0,124.72666666666667,0.20000000000000004,1026.2733333333333,1033.7733333333333,65.98,0.0,0.0
2020-01-01 06:00:00,0.0,-5.066666666666666,0.0,158.6266666666667,0.5533333333333332,1026.2533333333336,1033.7533333333336,65.47333333333333,0.0,0.0
2020-01-01 06:15:00,0.0,-5.053333333333334,0.0,156.5,0.7000000000000001,1026.293333333333,1033.793333333333,66.56666666666666,0.0,0.0
2020-01-01 06:30:00,0.0,-5.0,0.0,162.32666666666668,0.8533333333333334,1026.3066666666664,1033.8066666666664,67.25333333333333,0.0,0.0
2020-01-01 06:45:00,0.0,-4.953333333333334,0.0,151.57333333333332,1.16,1026.28,1033.78,67.82000000000001,0.0,0.0
2020-01-01 07:00:00,0.0,-4.933333333333335,0.0,160.11333333333332,0.9733333333333334,1026.3599999999997,1033.8599999999997,68.3,0.0,0.0
2020-01-01 07:15:00,0.0,-4.879999999999999,0.0,132.49333333333334,0.8866666666666667,1026.3666666666663,1033.8666666666663,68.74666666666667,0.0,0.0
2020-01-01 07:30:00,0.0,-4.653333333333333,0.0,165.97333333333333,0.6666666666666666,1026.4199999999996,1033.9199999999996,68.95333333333333,0.0,0.0
2020-01-01 07:45:00,0.0,-4.566666666666666,0.0,168.86000000000004,0.7733333333333334,1026.4399999999996,1033.9399999999996,68.90666666666667,0.0,0.0
2020-01-01 08:00:00,0.009000000000000001,-4.486666666666666,0.0,195.97333333333333,0.5800000000000001,1026.4666666666667,1033.9666666666667,69.12666666666668,0.0,0.0
2020-01-01 08:15:00,0.026,-4.453333333333333,0.0,241.23333333333332,0.5466666666666666,1026.4,1033.9,68.55333333333333,0.0,0.0
2020-01-01 08:30:00,0.094,-4.466666666666667,0.0,181.9333333333333,0.3333333333333333,1026.5600000000004,1034.0600000000004,69.08666666666667,0.0,0.0
2020-01-01 08:45:00,0.162,-4.226666666666668,0.0,75.61333333333333,0.2266666666666667,1026.7133333333334,1034.2133333333334,69.38666666666668,0.012666666666666665,0.0
2020-01-01 09:00:00,0.345,-4.1400000000000015,0.0,144.89333333333337,0.5666666666666667,1026.813333333333,1034.313333333333,69.81333333333333,0.026666666666666658,0.0
2020-01-01 09:15:00,0.608,-4.033333333333333,0.0,123.36,0.7733333333333333,1026.9,1034.4,71.2,0.04600000000000001,0.0
2020-01-01 09:30:00,1.147,-3.84,0.0,134.41333333333333,0.4733333333333333,1026.9933333333333,1034.4266666666665,70.81333333333333,0.07533333333333334,0.0
2020-01-01 09:45:00,1.485,-3.5133333333333336,0.0,87.59333333333332,0.4666666666666667,1027.1200000000003,1034.52,70.12666666666668,0.07400000000000001,0.0
2020-01-01 10:00:00,1.5519999999999998,-3.2066666666666666,0.0,121.54,0.18666666666666668,1027.126666666667,1034.5266666666666,69.5,0.11666666666666675,0.0
2020-01-01 10:15:00,1.643,-3.026666666666668,0.0,151.70666666666662,0.7733333333333334,1027.1,1034.5,68.44666666666669,0.15066666666666667,0.0
2020-01-01 10:30:00,1.836,-2.713333333333333,0.0,100.06666666666666,0.15333333333333335,1026.98,1034.3799999999997,68.04666666666667,0.1853333333333332,19.6
2020-01-01 10:45:00,2.6860000000000004,-2.473333333333333,0.0,131.78,0.22666666666666666,1026.8399999999997,1034.2400000000002,66.61999999999999,0.19466666666666665,1.3999999999999986
2020-01-01 11:00:00,2.824,-2.086666666666667,0.0,40.18,0.006666666666666667,1026.6933333333336,1034.0933333333335,66.13333333333333,0.18600000000000014,4.133333333333333
2020-01-01 11:15:00,3.156,-1.7600000000000002,0.0,118.19333333333331,0.7733333333333333,1026.413333333333,1033.8133333333335,67.35333333333334,0.25,220.53333333333333
2020-01-01 11:30:00,3.655,-1.8133333333333328,0.0,73.92666666666669,0.8866666666666667,1026.1133333333337,1033.5133333333333,71.50666666666666,0.19933333333333336,12.333333333333346
2020-01-01 11:45:00,3.595,-1.48,0.0,70.16666666666667,0.22666666666666666,1025.893333333333,1033.2933333333335,69.74666666666667,0.19933333333333314,0.0
2020-01-01 12:00:00,4.526,-0.94,0.0,184.68,0.6799999999999999,1025.706666666667,1033.0733333333333,65.90666666666665,0.2313333333333329,45.666666666666686
2020-01-01 12:15:00,5.635,-0.1,0.0,94.94666666666667,0.8933333333333333,1025.2933333333335,1032.5933333333332,61.26666666666666,0.3806666666666665,627.5999999999998
2020-01-01 12:30:00,4.853,0.17333333333333334,0.0,123.38666666666668,0.5666666666666667,1025.0600000000004,1032.3599999999997,59.79333333333334,0.3313333333333337,276.73333333333335
2020-01-01 12:45:00,3.901,0.3666666666666665,0.0,219.0,0.6,1024.9666666666665,1032.2666666666667,60.13999999999999,0.21533333333333315,0.0
2020-01-01 13:00:00,3.0610000000000004,0.7266666666666666,0.0,219.18666666666664,0.8333333333333335,1024.8466666666666,1032.1466666666668,60.05333333333335,0.1666666666666674,0.0
2020-01-01 13:15:00,2.253,0.8866666666666665,0.0,101.37333333333336,0.2933333333333333,1024.7133333333336,1032.0133333333333,59.53333333333333,0.15733333333333333,0.0
2020-01-01 13:30:00,1.851,1.2533333333333332,0.0,128.9333333333333,0.5266666666666667,1024.6600000000003,1031.9599999999996,58.37333333333333,0.15466666666666604,0.0
2020-01-01 13:45:00,2.16,1.2399999999999998,0.0,47.52,1.4400000000000002,1024.4199999999996,1031.7200000000003,60.21333333333333,0.15066666666666695,0.0
2020-01-01 14:00:00,2.367,0.9800000000000002,0.0,65.54666666666667,1.94,1024.2400000000002,1031.54,64.2,0.17933333333333312,0.0
2020-01-01 14:15:00,2.465,0.82,0.0,57.58666666666666,1.5733333333333333,1024.1800000000003,1031.48,65.72,0.1926666666666668,0.0
2020-01-01 14:30:00,2.587,0.6733333333333332,0.0,57.54666666666666,1.62,1024.2466666666664,1031.5466666666666,66.76666666666667,0.16533333333333333,0.0
2020-01-01 14:45:00,2.327,0.44666666666666666,0.0,148.5,0.7333333333333333,1024.4399999999996,1031.7399999999998,68.19999999999999,0.12533333333333374,0.0
2020-01-01 15:00:00,1.943,0.3266666666666666,0.0,182.66,0.5666666666666665,1024.6200000000003,1031.9199999999996,69.93333333333334,0.09466666666666601,0.0
2020-01-01 15:15:00,1.807,0.2733333333333333,0.0,124.09333333333332,0.52,1024.72,1032.02,70.12000000000002,0.08199999999999985,0.0
2020-01-01 15:30:00,1.643,0.4266666666666665,0.0,105.2866666666667,0.8666666666666667,1024.8266666666664,1032.126666666667,69.58666666666666,0.08400000000000052,0.0
2020-01-01 15:45:00,1.354,0.46,0.0,88.67333333333332,0.8133333333333334,1025.0400000000004,1032.3399999999997,69.78666666666666,0.06799999999999873,0.0
2020-01-01 16:00:00,1.017,0.5666666666666665,0.0,184.42666666666668,0.7666666666666665,1025.1,1032.4,69.81333333333335,0.05266666666666709,0.0
2020-01-01 16:15:00,0.609,0.5333333333333333,0.0,229.94000000000003,0.5333333333333333,1025.0466666666666,1032.346666666666,69.85999999999999,0.046666666666667744,0.0
2020-01-01 16:30:00,0.405,0.5266666666666666,0.0,273.56,0.5266666666666667,1025.0133333333333,1032.313333333333,70.35333333333332,0.033333333333334984,0.0
2020-01-01 16:45:00,0.259,0.4,0.0,145.84,0.15333333333333335,1025.0800000000004,1032.3799999999997,71.06,0.021333333333331872,0.0
2020-01-01 17:00:00,0.114,0.28,0.0,99.70666666666668,0.2733333333333333,1025.0333333333333,1032.333333333333,71.8133333333333,0.016000000000000014,0.0
2020-01-01 17:15:00,0.05,0.22666666666666666,0.0,21.93333333333333,0.006666666666666667,1025.0466666666666,1032.3466666666666,72.86666666666666,0.004000000000000448,0.0
2020-01-01 17:30:00,0.028,0.10666666666666667,0.0,4.053333333333334,0.02666666666666667,1025.126666666667,1032.4266666666665,73.91333333333334,0.0,0.0
2020-01-01 17:45:00,0.015,0.05333333333333333,0.0,23.446666666666665,0.03333333333333333,1025.2000000000003,1032.5,75.49333333333334,0.0,0.0
2020-01-01 18:00:00,0.0,0.08,0.0,79.54666666666667,0.04000000000000002,1025.2000000000003,1032.5,76.63333333333334,0.0,0.0
2020-01-01 18:15:00,0.0,-0.02666666666666667,0.0,111.10666666666664,0.08666666666666667,1025.2333333333333,1032.5333333333335,77.26,0.0,0.0
2020-01-01 18:30:00,0.0,-0.013333333333333334,0.0,0.0,0.0,1025.226666666667,1032.5266666666666,77.61333333333333,0.0,0.0
2020-01-01 18:45:00,0.0,-0.02666666666666667,0.0,0.0,0.0,1025.0800000000004,1032.3799999999997,78.38666666666668,0.0,0.0
2020-01-01 19:00:00,0.0,0.10000000000000002,0.0,0.0,0.0,1025.0,1032.2999999999997,78.62000000000002,0.0,0.0
2020-01-01 19:15:00,0.0,0.04,0.0,0.0,0.0,1024.9466666666665,1032.2466666666671,78.77333333333334,0.0,0.0
2020-01-01 19:30:00,0.0,0.04666666666666666,0.0,187.44,0.24,1024.9133333333332,1032.2133333333338,79.30000000000003,0.0,0.0
2020-01-01 19:45:00,0.0,0.08666666666666667,0.0,148.41333333333338,0.16,1024.846666666666,1032.1466666666668,79.83333333333333,0.0,0.0
2020-01-01 20:00:00,0.0,-0.02666666666666667,0.0,227.9,0.26,1024.7999999999997,1032.1,80.6266666666667,0.0,0.0
2020-01-01 20:15:00,0.0,0.05333333333333333,0.0,0.0,0.0,1024.706666666667,1032.0066666666667,80.83333333333333,0.0,0.0
2020-01-01 20:30:00,0.0,-0.07333333333333332,0.0,226.32,0.2933333333333333,1024.6800000000003,1031.98,80.56666666666669,0.0,0.0
2020-01-01 20:45:00,0.0,-0.22,0.0,136.28666666666666,0.12666666666666668,1024.5733333333335,1031.873333333333,81.28666666666669,0.0,0.0
2020-01-01 21:00:00,0.0,-0.3333333333333332,0.0,297.4266666666667,0.4000000000000001,1024.5266666666666,1031.8266666666664,81.71999999999998,0.0,0.0
2020-01-01 21:15:00,0.0,-0.34,0.0,163.93333333333337,0.64,1024.7333333333333,1032.0333333333335,81.31999999999998,0.0,0.0
2020-01-01 21:30:00,0.0,-0.4333333333333334,0.0,214.63333333333333,0.3866666666666666,1024.7799999999997,1032.0800000000004,81.18666666666667,0.0,0.0
2020-01-01 21:45:00,0.0,-0.44666666666666666,0.0,157.38666666666666,0.16000000000000006,1024.7533333333336,1032.0533333333335,81.06000000000002,0.0,0.0
2020-01-01 22:00:00,0.0,-0.43333333333333335,0.0,90.93333333333334,0.3333333333333333,1024.7266666666667,1032.0266666666666,80.98,0.0,0.0
2020-01-01 22:15:00,0.0,-0.44000000000000017,0.0,104.42,0.24,1024.9133333333332,1032.213333333333,80.8733333333333,0.0,0.0
2020-01-01 22:30:00,0.0,-0.4000000000000001,0.0,111.42666666666666,0.0,1025.0733333333335,1032.3733333333332,80.78,0.0,0.0
2020-01-01 22:45:00,0.0,-0.2933333333333333,0.0,59.83333333333334,0.11333333333333333,1025.02,1032.3199999999997,80.6266666666667,0.0,0.0
2020-01-01 23:00:00,0.0,-0.3199999999999999,0.0,81.86666666666669,0.21333333333333326,1024.9533333333334,1032.2533333333336,80.61333333333332,0.0,0.0
2020-01-01 23:15:00,0.0,-0.3066666666666666,0.0,72.54666666666667,0.17333333333333334,1024.9266666666665,1032.226666666667,80.74000000000002,0.0,0.0
2020-01-01 23:30:00,0.0,-0.3266666666666666,0.0,0.0,0.0,1024.8666666666663,1032.166666666667,80.61999999999998,0.0,0.0
2020-01-01 23:45:00,0.0,-0.36000000000000004,0.0,62.79333333333333,0.7866666666666666,1024.6333333333334,1031.9333333333334,80.74000000000002,0.0,0.0
2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:30:00,0.0,-0.44666666666666666,0.0,0.0,0.0,1024.1533333333334,1031.4533333333334,81.58666666666667,0.0,0.0
2020-01-02 00:45:00,0.0,-0.5,0.0,0.0,0.0,1024.0800000000004,1031.3799999999997,81.76666666666667,0.0,0.0
2020-01-02 01:00:00,0.0,-0.6599999999999999,0.0,191.34,0.26666666666666666,1023.9466666666664,1031.2466666666671,81.61999999999998,0.0,0.0
2020-01-02 01:15:00,0.0,-0.6999999999999998,0.0,0.0,0.0,1023.8466666666665,1031.1466666666668,82.18666666666667,0.0,0.0
2020-01-02 01:30:00,0.0,-0.6999999999999998,0.0,0.0,0.0,1023.72,1031.02,82.35333333333331,0.0,0.0
2020-01-02 01:45:00,0.0,-0.6999999999999998,0.0,0.0,0.0,1023.6000000000003,1030.9,82.52,0.0,0.0
2020-01-02 02:00:00,0.0,-0.7066666666666667,0.0,0.0,0.0,1023.4733333333332,1030.7733333333335,82.98,0.0,0.0
2020-01-02 02:15:00,0.0,-0.8333333333333335,0.0,21.14,0.0,1023.46,1030.7599999999998,83.6,0.0,0.0
2020-01-02 02:30:00,0.0,-0.9000000000000002,0.0,158.07999999999996,0.18,1023.5466666666667,1030.8466666666666,84.08666666666667,0.0,0.0
2020-01-02 02:45:00,0.0,-0.9000000000000002,0.0,59.026666666666664,0.21333333333333326,1023.6000000000003,1030.9,84.0,0.0,0.0
2020-01-02 03:00:00,0.0,-0.9000000000000002,0.0,49.56000000000001,0.6066666666666668,1023.5466666666667,1030.8466666666666,83.06,0.0,0.0
2020-01-02 03:15:00,0.0,-0.8,0.0,77.42000000000002,0.09333333333333334,1023.5,1030.7999999999997,83.07333333333334,0.0,0.0
2020-01-02 03:30:00,0.0,-0.7066666666666667,0.0,39.086666666666666,0.2533333333333333,1023.52,1030.8199999999997,82.16666666666667,0.0,0.0
2020-01-02 03:45:00,0.0,-0.6733333333333333,0.0,12.333333333333336,0.0,1023.6533333333335,1030.9533333333334,81.33333333333333,0.0,0.0
2020-01-02 04:00:00,0.0,-0.5333333333333333,0.0,0.0,0.0,1023.7066666666667,1031.0066666666667,81.58666666666667,0.0,0.0
2020-01-02 04:15:00,0.0,-0.4666666666666668,0.0,11.726666666666668,0.04666666666666666,1023.5800000000003,1030.8799999999997,82.06666666666666,0.0,0.0
2020-01-02 04:30:00,0.0,-0.3533333333333334,0.0,191.87333333333336,1.1266666666666667,1023.3866666666664,1030.686666666667,82.42,0.0,0.0
2020-01-02 04:45:00,0.0,-0.3533333333333333,0.0,167.6266666666666,0.6599999999999999,1023.2933333333333,1030.5933333333335,83.04666666666667,0.0,0.0
2020-01-02 05:00:00,0.0,-0.2933333333333333,0.0,115.90666666666668,0.16,1023.2066666666667,1030.5066666666667,82.83333333333331,0.0,0.0
2020-01-02 05:15:00,0.0,-0.2266666666666666,0.0,0.0,0.0,1023.2999999999997,1030.6000000000004,82.33999999999997,0.0,0.0
2020-01-02 05:30:00,0.0,-0.23333333333333345,0.0,0.0,0.0,1023.46,1030.7599999999998,82.43333333333334,0.0,0.0
2020-01-02 05:45:00,0.0,-0.3733333333333333,0.0,0.0,0.0,1023.5266666666668,1030.8266666666664,82.4066666666667,0.0,0.0
2020-01-02 06:00:00,0.0,-0.5,0.0,0.0,0.0,1023.5,1030.7999999999997,84.22,0.0,0.0
2020-01-02 06:15:00,0.0,-0.5,0.0,0.0,0.0,1023.5266666666668,1030.8266666666664,84.67333333333333,0.0,0.0
2020-01-02 06:30:00,0.0,-0.4466666666666668,0.0,0.0,0.0,1023.6466666666668,1030.9466666666665,84.09333333333333,0.0,0.0
2020-01-02 06:45:00,0.0,-0.4200000000000001,0.0,0.0,0.0,1023.6866666666667,1030.9866666666667,83.44,0.0,0.0
2020-01-02 07:00:00,0.0,-0.4000000000000001,0.0,0.0,0.0,1023.8133333333333,1031.1133333333337,83.00666666666666,0.0,0.0
2020-01-02 07:15:00,0.0,-0.3533333333333333,0.0,0.0,0.0,1023.8933333333333,1031.1933333333336,83.42,0.0,0.0
2020-01-02 07:30:00,0.0,-0.3466666666666666,0.0,0.0,0.0,1023.8999999999997,1031.2000000000003,84.59333333333333,0.0,0.0
2020-01-02 07:45:00,0.003,-0.14,0.0,0.0,0.0,1023.8999999999997,1031.2000000000003,84.36666666666666,0.0,0.0
2020-01-02 08:00:00,0.024,0.05999999999999999,0.0,0.0,0.0,1024.0800000000004,1031.38,83.77333333333334,0.0,0.0
2020-01-02 08:15:00,0.054000000000000006,0.11999999999999998,0.0,0.0,0.0,1024.32,1031.6200000000003,82.77333333333334,0.0033333333333333327,0.0
2020-01-02 08:30:00,0.108,0.21333333333333332,0.0,0.0,0.0,1024.5,1031.7999999999997,81.5933333333333,0.012666666666666665,0.0
2020-01-02 08:45:00,0.245,0.3933333333333333,0.0,0.0,0.0,1024.5066666666667,1031.8066666666664,80.57999999999998,0.024666666666666674,0.0
2020-01-02 09:00:00,0.54,0.5733333333333331,0.0,0.0,0.0,1024.6200000000003,1031.9199999999996,78.24666666666666,0.024000000000000014,0.0
2020-01-02 09:15:00,0.636,0.6333333333333333,0.0,0.0,0.0,1024.6333333333337,1031.9333333333334,76.77333333333334,0.027999999999999983,0.0
2020-01-02 09:30:00,0.586,0.8000000000000002,0.0,0.0,0.0,1024.54,1031.8399999999997,75.84666666666666,0.03466666666666668,0.0
2020-01-02 09:45:00,0.71,0.7600000000000001,0.0,0.0,0.0,1024.5,1031.7999999999997,77.68666666666667,0.048666666666666684,0.0
2020-01-02 10:00:00,0.935,0.8000000000000002,0.0,0.0,0.0,1024.4199999999996,1031.7200000000003,78.86,0.05266666666666664,0.0
2020-01-02 10:15:00,1.3090000000000002,0.9533333333333333,0.0,0.0,0.0,1024.2800000000002,1031.5800000000004,78.33333333333333,0.0733333333333333,0.0
2020-01-02 10:30:00,1.946,1.2600000000000002,0.0,0.0,0.0,1024.313333333333,1031.6133333333337,77.44,0.09800000000000003,0.0
2020-01-02 10:45:00,2.725,1.38,0.0,0.0,0.0,1024.3533333333332,1031.6533333333336,76.84666666666666,0.1326666666666667,0.0
2020-01-02 11:00:00,2.684,1.5066666666666668,0.0,269.70666666666665,0.4533333333333333,1024.32,1031.62,76.8133333333333,0.11533333333333318,0.0
2020-01-02 11:15:00,2.225,1.5333333333333334,0.0,280.26666666666665,0.6799999999999999,1024.14,1031.4399999999996,76.74666666666667,0.08066666666666678,0.0
2020-01-02 11:30:00,2.01,1.6333333333333335,0.0,35.86666666666667,0.04,1023.9199999999997,1031.2200000000003,75.7,0.08333333333333326,0.0
2020-01-02 11:45:00,1.84,1.7799999999999998,0.0,0.0,0.0,1023.6866666666667,1030.9866666666667,74.46000000000002,0.08999999999999997,0.0
2020-01-02 12:00:00,1.649,1.94,0.0,20.193333333333328,0.02666666666666667,1023.4399999999997,1030.7400000000002,73.32,0.09333333333333327,0.0
2020-01-02 12:15:00,1.526,2.0,0.0,40.24,0.05999999999999999,1023.0866666666666,1030.3866666666663,72.61999999999998,0.0920000000000003,0.0
2020-01-02 12:30:00,1.6740000000000002,2.1933333333333334,0.0,0.0,0.0,1022.7466666666667,1029.9466666666665,70.49333333333333,0.08133333333333304,0.0
2020-01-02 12:45:00,2.025,2.413333333333333,0.0,0.0,0.0,1022.34,1029.54,67.49999999999999,0.10133333333333328,0.0
2020-01-02 13:00:00,2.3080000000000003,2.5200000000000005,0.0,96.78,0.21333333333333326,1022.14,1029.3399999999997,66.50666666666667,0.12066666666666714,0.0
2020-01-02 13:15:00,2.378,2.72,0.0,310.3666666666667,0.43333333333333335,1022.1000000000003,1029.2999999999997,66.30666666666667,0.12466666666666625,0.0
2020-01-02 13:30:00,2.472,2.8400000000000003,0.0,19.713333333333328,0.02,1022.1000000000003,1029.2999999999997,66.42,0.11133333333333327,0.0
2020-01-02 13:45:00,2.037,2.98,0.0,17.759999999999994,0.0,1022.0800000000003,1029.2799999999997,67.73999999999998,0.09866666666666712,0.0
2020-01-02 14:00:00,1.756,3.0,0.0,21.193333333333328,0.0,1022.0,1029.2000000000003,67.72,0.08199999999999963,0.0
2020-01-02 14:15:00,1.5,3.0,0.0,0.0,0.0,1021.9266666666664,1029.1266666666668,68.49333333333333,0.07066666666666667,0.0
2020-01-02 14:30:00,1.3869999999999998,3.1533333333333338,0.0,110.52,0.2866666666666667,1022.0,1029.2,68.78666666666668,0.06733333333333348,0.0
2020-01-02 14:45:00,1.232,3.2999999999999994,0.0,276.24666666666667,0.4866666666666666,1022.1533333333335,1029.3533333333332,67.44,0.05333333333333279,0.0
2020-01-02 15:00:00,0.987,3.4066666666666663,0.0,152.6266666666666,0.08666666666666667,1022.2000000000003,1029.4,66.80666666666667,0.04133333333333389,0.0
2020-01-02 15:15:00,0.6609999999999999,3.4866666666666664,0.0,250.68,0.3466666666666667,1022.2266666666666,1029.4266666666665,66.23333333333333,0.039333333333333,0.0
2020-01-02 15:30:00,0.455,3.473333333333333,0.0,105.43333333333334,0.18666666666666665,1022.2999999999997,1029.5,65.96,0.022666666666666842,0.0
2020-01-02 15:45:00,0.31,3.56,0.0,0.0,0.0,1022.2999999999997,1029.5,65.50666666666666,0.02133333333333276,0.0
2020-01-02 16:00:00,0.249,3.3466666666666667,0.0,0.0,0.0,1022.2999999999997,1029.5,66.67333333333332,0.01533333333333431,0.0
2020-01-02 16:15:00,0.238,3.1266666666666665,0.0,163.59333333333333,0.14666666666666667,1022.2999999999997,1029.5,68.60666666666667,0.0099999999999989,0.0
2020-01-02 16:30:00,0.184,2.973333333333333,0.0,151.21999999999997,0.14666666666666667,1022.36,1029.5600000000004,69.24,0.006666666666667265,0.0
2020-01-02 16:45:00,0.142,2.9733333333333336,0.0,0.0,0.0,1022.3000000000003,1029.4999999999998,68.84666666666665,0.004666666666667485,0.0
2020-01-02 17:00:00,0.096,3.1933333333333342,0.0,0.0,0.0,1022.1933333333336,1029.393333333333,68.23333333333333,0.0,0.0
2020-01-02 17:15:00,0.054000000000000006,3.24,0.0,10.646666666666668,0.0,1022.0266666666664,1029.226666666667,68.39333333333333,0.0,0.0
2020-01-02 17:30:00,0.036000000000000004,3.3533333333333326,0.0,0.0,0.0,1021.8266666666666,1029.0266666666666,67.96,0.0,0.0
2020-01-02 17:45:00,0.017,3.313333333333334,0.0,0.0,0.0,1021.7399999999997,1028.9399999999996,67.61333333333333,0.0,0.0
2020-01-02 18:00:00,0.0,3.373333333333333,0.0,0.0,0.0,1021.6866666666667,1028.8866666666663,67.54666666666665,0.0,0.0
2020-01-02 18:15:00,0.0,3.5,0.0,0.0,0.0,1021.5800000000003,1028.7799999999997,67.11333333333333,0.0,0.0
2020-01-02 18:30:00,0.0,3.3666666666666663,0.0,0.0,0.0,1021.7000000000003,1028.9,67.95333333333333,0.0,0.0
2020-01-02 18:45:00,0.0,3.48,0.0,0.0,0.0,1021.646666666667,1028.8466666666666,68.57333333333334,0.0,0.0
2020-01-02 19:00:00,0.0,3.5,0.0,0.0,0.0,1021.6866666666666,1028.8866666666663,68.33999999999999,0.0,0.0
2020-01-02 19:15:00,0.0,3.3800000000000003,0.0,0.0,0.0,1021.8466666666666,1029.0466666666666,67.97333333333333,0.0,0.0
2020-01-02 19:30:00,0.0,3.28,0.0,0.0,0.0,1021.9866666666666,1029.186666666667,68.28666666666666,0.0,0.0
2020-01-02 19:45:00,0.0,2.9199999999999995,0.0,0.0,0.0,1022.0600000000003,1029.2599999999998,70.65333333333334,0.0,0.0
2020-01-02 20:00:00,0.0,2.9066666666666663,0.0,0.0,0.0,1022.0733333333336,1029.273333333333,72.78,0.0,0.0
2020-01-02 20:15:00,0.0,2.6866666666666665,0.0,0.0,0.0,1022.0133333333334,1029.2133333333336,72.67333333333333,0.0,0.0
2020-01-02 20:30:00,0.0,2.52,0.0,0.0,0.0,1022.0733333333336,1029.273333333333,73.32666666666667,0.0,0.0
2020-01-02 20:45:00,0.0,2.6000000000000005,0.0,0.0,0.0,1022.1600000000003,1029.36,73.52666666666666,0.0,0.0
2020-01-02 21:00:00,0.0,2.686666666666667,0.0,0.0,0.0,1022.3133333333328,1029.5133333333333,73.60666666666665,0.0,0.0
2020-01-02 21:15:00,0.0,2.733333333333333,0.0,0.0,0.0,1022.3933333333333,1029.5933333333335,72.78666666666666,0.0,0.0
2020-01-02 21:30:00,0.0,2.853333333333333,0.0,230.6133333333333,0.4066666666666668,1022.4533333333333,1029.653333333334,71.71333333333334,0.0,0.0
